run num,std dev,max pcr,min pcr,avg pcr,total pcr,num terminal,k,target pcr
1,40.648762684732084,169.07840067297334,6.19325135591996,47.890186422152915,3304.422863128551,50,1,0.0,
2,24.38838944277485,127.3345768683294,6.4055936484795035,35.787769706979034,2469.356109781553,50,1,0.0,
3,21.3575083771376,76.41282483318554,1.270657522211547,34.13001066151337,2491.4907782904756,50,1,0.0,
4,31.519783481564833,179.87172299184348,3.9942753463336635,34.498563248241574,2483.8965538733933,50,1,0.0,
5,31.801258154358724,134.77633259385104,1.6686160657166837,43.68248898845793,3057.7742291920554,50,1,0.0,
6,24.82880741460776,109.620593814207,0.1250707279146247,43.83182128617571,3155.891132604651,50,1,0.0,
7,41.81139643119741,186.02229815482008,3.1717300556973678,46.33488490444142,3150.7721735020164,50,1,0.0,
8,41.2277372572538,193.29646204170967,0.07550225141266527,40.90764421363426,2822.6274507407643,50,1,0.0,
9,25.655062287128167,108.82053977803795,0.17984996725959132,36.94092353570887,2622.8055710353296,50,1,0.0,
0,115.77065092494354,413.18871522239334,52.10240660428074,213.26277929078805,2985.6789100710325,10,2,0.0,
1,96.55542669788979,252.72275595802202,31.44848355950794,146.51431046730548,2344.2289674768876,10,2,0.0,
2,44.00618031330709,181.36733301708225,68.55692645064686,101.29231491049988,1620.6770385679981,10,2,0.0,
3,55.69068466436354,217.2206903019611,52.68148574195858,118.12470233224552,1771.8705349836828,10,2,0.0,
4,34.73558163256407,171.03172817434884,59.72140985462669,134.6455695023116,2154.3291120369854,10,2,0.0,
5,55.413553806573105,206.57249818666702,56.69127574264844,138.80351898019978,2220.8563036831965,10,2,0.0,
6,88.18183530038628,340.9845711060094,41.160867628496874,175.71303373480208,2635.695506022031,10,2,0.0,
7,97.1945218839841,317.0115103761098,79.25287759402745,174.56484359447063,2793.03749751153,10,2,0.0,
8,59.97640894731925,217.8030324267361,0.007158979778379042,124.75371822042283,2245.566927967611,10,2,0.0,
9,49.398841078634696,206.99240222492526,25.140536361136377,118.4927255858536,1895.8836093736577,10,2,0.0,
0,33.50533722521359,149.36190412011044,9.468885952451968,76.26221057421917,2135.341896078137,20,2,0.0,
1,48.71153400512564,187.69773740075541,25.12020020009133,91.9139145163539,2665.503520974263,20,2,0.0,
2,43.64190062011938,164.14152953365834,0.39852991138417565,69.76391841932028,2162.6814709989285,20,2,0.0,
3,55.760361948895024,187.35559710483602,2.4650625521265637,97.40122271590613,2922.0366814771837,20,2,0.0,
4,27.39172533489407,104.47452072780389,9.223331935216356,75.17081497091019,2255.1244491273055,20,2,0.0,
5,45.81756908243064,208.80221759341893,38.787479061724326,95.820502636183,2970.435581721673,20,2,0.0,
6,62.56064213298912,194.99805441836827,6.031037626106258,98.70987278355143,2763.87643793944,20,2,0.0,
7,55.7364469907427,227.24492482520716,8.222910988464253,71.03965875669671,2273.2690802142947,20,2,0.0,
8,31.620838083241555,137.6458843966503,8.456704138055919,57.481310057393884,1724.4393017218165,20,2,0.0,
9,47.626849181307726,178.5813141092875,13.66812836175476,99.24932165054501,2977.4796495163505,20,2,0.0,
0,40.48153995161076,172.75595217430816,19.775354571264877,68.14526267426984,2725.8105069707935,30,2,0.0,
1,25.7650807067745,96.32208104300022,3.4887217930453147,55.392092358636916,2603.428340855935,30,2,0.0,
2,29.204475248561184,138.30518470542694,13.672005013970859,64.25508653031822,2698.713634273365,30,2,0.0,
3,41.498242531314986,149.80980798146788,4.621314296808541,54.734138362653276,2463.0362263193974,30,2,0.0,
4,36.89247430149386,136.62316514151416,6.664532184901685E-4,51.49360237326073,2317.2121067967328,30,2,0.0,
5,41.83150405137771,140.29261758373784,0.015575930026870863,60.428331295359676,2840.1315708819047,30,2,0.0,
6,39.48929669629652,154.8868463181906,0.6806342750552917,65.16482853229373,2736.9227983563364,30,2,0.0,
7,49.41949598662521,219.68734764455152,0.9392898097545652,53.68365351173912,2469.4480615399993,30,2,0.0,
8,42.48704510529176,167.55380176114153,4.2738273804936675,67.62164861865392,2704.865944746157,30,2,0.0,
9,41.74497821879183,164.74462391809922,12.021350448988425,75.16081989875235,3231.915255646351,30,2,0.0,
0,51.65001037570774,230.07150264219135,5.761557960770066,59.258555800805794,3199.962013243513,40,2,0.0,
1,31.80845852880805,124.70288578650397,0.9712790218101789,53.25776675525749,3088.9504718049348,40,2,0.0,
2,33.994037901998205,123.33757701616004,0.007198073582029571,49.99336438844321,2899.615134529706,40,2,0.0,
3,30.49220335105453,138.02854741979183,5.7358534509716845,56.79461847058909,3010.114778941222,40,2,0.0,
4,29.418989687224567,131.1529501885858,1.7295919592307063,50.750208265108434,2943.512079376289,40,2,0.0,
5,40.116101408265955,169.02535313354693,10.863417169668347,53.33031122434468,3146.4883622363363,40,2,0.0,
6,24.230393292257205,98.14354975231932,3.943540453981452,37.03919336177316,2259.390795068163,40,2,0.0,
7,27.850708250873538,118.29115444396214,0.00489738760785465,34.82083866216883,2124.071158392299,40,2,0.0,
8,22.69446637551665,103.87727715758678,0.8341969811898667,40.47704691583372,2307.191674202522,40,2,0.0,
9,44.72069745428915,193.9547033473047,4.825725663247234,54.158429861668814,3087.0305021151225,40,2,0.0,
0,28.740485110751443,125.45398149859302,0.019800898163731446,39.10295458591411,2932.721593943558,50,2,0.0,
1,27.88576807156079,105.78207225785626,0.023750129033614127,35.65364039065479,2531.4084677364904,50,2,0.0,
2,21.767331106963844,76.91488030464667,1.7360993683379498,33.2302452998583,2459.0381521895138,50,2,0.0,
3,19.640657555206687,85.05996488731029,4.403220785386572,32.00876223282101,2304.630880763113,50,2,0.0,
4,26.316694836571255,96.14316185741316,0.01351007835044522,39.69795467906812,2858.2527368929045,50,2,0.0,
5,28.260405757429616,107.78774876402186,1.5132230117567838,36.330250868152696,2579.4478116388414,50,2,0.0,
6,17.53515115894663,73.30146233923145,1.380372315177592,31.431383857745843,2263.059637757701,50,2,0.0,
7,27.714500456792564,145.50682347762606,0.8462713366363801,43.318564573843354,3118.9366493167213,50,2,0.0,
8,24.546272934097576,143.46090450039546,0.06825668757847128,32.877508552177495,2432.9356328611348,50,2,0.0,
9,29.193346242626586,112.02665778720859,0.4511082114316962,39.04413524906843,2811.177737932927,50,2,0.0,
0,61.80157454834472,234.75254848087883,2.3159682020376495,173.3270916041108,2946.5605572698832,10,3,0.0,
1,29.348148578786983,150.76264306084047,37.69066076521015,107.69112559810307,1830.7491351677522,10,3,0.0,
2,42.54482332829537,166.59039672115244,1.7188574345185588,86.1662100542988,1464.8255709230796,10,3,0.0,
3,14.74909543162889,68.93323484741008,17.23330871185252,44.557823454926364,757.4829987337482,10,3,0.0,
4,42.405847537472084,167.345654052144,41.83641351303601,133.00685451473018,2394.123381265143,10,3,0.0,
5,43.9016268000755,171.478825292751,11.833223671356164,103.29233897549513,1652.677423607922,10,3,0.0,
6,51.21518929308915,209.9622205595845,38.65549751828162,119.02482038520307,2023.4219465484523,10,3,0.0,
7,27.456084192069486,116.01563195626153,2.4411389092527456,78.22262096365128,1329.7845563820717,10,3,0.0,
8,63.15715926335297,258.44876474850037,55.65318302841102,162.9132533476572,2606.612053562515,10,3,0.0,
9,59.077743236625665,184.89902232611811,0.7110132448597497,129.08972877426186,2194.5253891624516,10,3,0.0,
0,36.454601730049305,122.96640819618449,7.727405763765058,77.3730819877619,2398.565541620619,20,3,0.0,
1,34.602816981761435,127.82955540322939,20.093776559781904,70.60211400260042,2188.665534080613,20,3,0.0,
2,77.39749524070199,276.9465058394023,19.762426062429963,100.98569834466437,2928.585251995267,20,3,0.0,
3,53.04042063548793,161.96136168474615,2.050954358796032,79.68356553553174,2470.190531601484,20,3,0.0,
4,42.62506040261074,155.26333009384115,37.0620213294231,84.78684536369873,2628.3922062746606,20,3,0.0,
5,25.098542690782686,99.32822845122008,4.78240863570267,61.37590215183525,1964.028868858728,20,3,0.0,
6,55.98929558810009,210.70815551649557,16.015316928107517,79.67641090643514,2549.6451490059244,20,3,0.0,
7,36.71413779350614,165.32371525150637,45.92766079732409,85.17509861701367,2470.0778598933966,20,3,0.0,
8,45.665478293108585,161.19636918911365,0.02062175717533514,87.85516243046236,2723.510035344333,20,3,0.0,
9,33.15098192646255,141.21610147906773,17.475740857402812,63.64953568227341,1909.4860704682023,20,3,0.0,
0,25.67335537684719,95.7378955837812,4.295020705603837,48.8194322892178,2196.874453014801,30,3,0.0,
1,27.38641554324982,116.83525215808115,0.6124979557913159,45.89880687325904,2157.243923043175,30,3,0.0,
2,43.08117640589085,144.24031901891755,2.1197860154287724,71.24989582149853,2992.495624502938,30,3,0.0,
3,31.126968630588667,116.06714693975721,9.910635692100142,62.39894493664022,2807.9525221488097,30,3,0.0,
4,55.39496938885205,174.46938268052006,1.3486529169502364,60.478992391313156,2721.554657609092,30,3,0.0,
5,30.34737622132802,105.87465315105607,4.617726770887605,53.46489752158918,2459.385285993102,30,3,0.0,
6,31.973580222119867,128.50171337491003,0.28816324092158685,44.54051917284743,2048.863881950982,30,3,0.0,
7,23.18613976514585,83.42381885177846,5.886975386886302,41.69969533257625,1793.0868993007787,30,3,0.0,
8,24.26430657866139,100.07045761010522,9.832831450148241,51.00142335884507,2244.062627789183,30,3,0.0,
9,19.127112743325384,91.72955377555085,8.060050232688479,43.88404609009172,1974.7820740541274,30,3,0.0,
0,21.057855957322246,89.2086288713981,9.051602356326553,42.351777786172754,2456.4031115980197,40,3,0.0,
1,26.83756127923399,101.92202932161415,0.5565706963094142,48.26809855822524,2799.5497163770638,40,3,0.0,
2,39.624853194015856,150.91362202528748,0.029252266131373814,47.370079148701286,2700.0945114759734,40,3,0.0,
3,26.39439597209095,101.34525273865167,3.81359477024689,42.57538869802035,2426.7971557871597,40,3,0.0,
4,32.42550360842285,120.22714052236716,0.9844651464143607,50.945622880594605,3056.7373728356765,40,3,0.0,
5,21.928904006432873,84.17106535491914,0.741520718748903,42.46022893348717,2590.0739649427173,40,3,0.0,
6,25.137619487763434,80.36281621568101,0.11537068496205878,43.47159384159785,2608.295630495871,40,3,0.0,
7,20.99296591917425,92.86638067046566,8.821238856496093,45.936098629294,2618.357621869758,40,3,0.0,
8,17.141567964261707,90.28551552352589,6.193155998189013,40.87256948753999,2329.7364607897794,40,3,0.0,
9,16.796664963523313,59.84169580115935,1.938165019190773,33.247405511833975,1994.8443307100385,40,3,0.0,
0,23.352229399826435,103.36886754224992,3.022961168296268,36.12423218746516,2564.8204853100265,50,3,0.0,
1,12.248338741247144,60.14149116111508,3.282480075389145,30.477961763181032,2255.3691704753965,50,3,0.0,
2,16.855542190811516,57.737462759927695,0.0933359665583254,30.910573282596513,2225.561276346949,50,3,0.0,
3,15.94421892419417,61.53692952436839,0.11192600741332596,29.308445455632516,2139.5165182611736,50,3,0.0,
4,21.41067915079365,97.77039258707457,2.9413332761935846,33.78135392558045,2533.6015444185336,50,3,0.0,
5,16.26877790408845,73.009545466498,0.037195747354851046,29.464381208108435,2268.7573530243494,50,3,0.0,
6,22.386358668303927,77.4747584054022,0.10429413538898398,37.89990248716402,2652.9931741014816,50,3,0.0,
8,20.669729516756874,93.67749303926873,0.44772024797190335,30.5753307177298,2293.149803829735,50,3,0.0,
9,28.43430044847696,128.61475444826837,1.2076375144688138,35.00353042312257,2625.2647817341926,50,3,0.0,
0,47.75350153947579,151.88061256672285,8.634899264219861,101.4196277600423,1622.7140441606768,10,4,0.0,
1,16.978415526867455,107.65092445883687,31.882230709038023,79.76598070041454,1515.5536333078765,10,4,0.0,
2,38.88337024286147,121.91216842598287,19.73626218847672,88.50563892198525,1504.5958616737494,10,4,0.0,
3,35.892290769219215,175.37995738404686,50.42341135941577,144.71233952052225,2749.534450889923,10,4,0.0,
4,25.636201722883865,125.35072551304333,38.127730617192974,83.46538295387565,1502.3768931697616,10,4,0.0,
5,38.31789069844998,120.72635920582292,6.5626474157368175,87.21703075480409,1569.9065535864736,10,4,0.0,
6,34.10854043608603,150.4169895773004,44.555514910040394,96.77779674935009,1742.0003414883015,10,4,0.0,
7,34.106882720962275,119.77910673906547,12.18203609837998,92.24209934968324,1660.3577882942984,10,4,0.0,
8,58.24177231496665,190.85952710884993,0.3768557344653758,110.26187050262142,1984.7136690471855,10,4,0.0,
9,37.80118811692953,156.59485521609994,39.148713804025014,95.62717209140345,1625.6619255538587,10,4,0.0,
0,24.82133580671516,95.38499487988662,18.41120043278412,66.20426785992164,2118.5365715174926,20,4,0.0,
1,29.65368823469305,109.37275098105556,12.233113514955672,69.8160457577019,2303.9295100041627,20,4,0.0,
2,37.9722290111901,153.17129859429338,2.5402719394133793,72.68982506163988,2180.6947518491966,20,4,0.0,
3,38.78649625962332,160.99606576380032,3.734365153378115,83.30809314395991,2582.550887462757,20,4,0.0,
4,18.166914946279142,87.07952237517301,3.3330663611431444,50.38250287546998,1713.0050977659794,20,4,0.0,
5,30.90140061568094,115.53200580930549,8.008201187651341,79.4444651741459,2462.778420398523,20,4,0.0,
6,36.718810553946874,122.3636346982628,5.440360141204915,70.75918779061872,2264.294009299799,20,4,0.0,
7,26.26107966861668,105.60544961296773,12.071210724213756,50.260164104128954,1658.5854154362555,20,4,0.0,
8,48.23732956024006,164.69782613201428,41.369865192223514,86.20088912791859,2499.825784709639,20,4,0.0,
9,29.884262843502942,128.4042354753485,17.881996751177685,64.15344786039985,2181.217227253595,20,4,0.0,
0,21.252372607985457,89.67232774089013,12.695551522978208,48.178557920740054,2216.2136643540425,30,4,0.0,
1,35.6284798077547,144.27405353344534,4.664677032976424,59.91112400239698,2696.000580107864,30,4,0.0,
2,21.339031279180205,87.5728755120549,2.069363586718436,41.62905370076112,1998.1945776365337,30,4,0.0,
3,24.512241082686607,115.5778160217694,3.5913503330752565,49.31699791106013,2219.2649059977057,30,4,0.0,
4,31.24337898230862,91.45177081894487,0.661527422588591,48.37533859036393,2273.6409137471046,30,4,0.0,
5,26.279467706082478,96.00790973641641,2.542352199198369,41.69005150460263,2001.122472220926,30,4,0.0,
6,22.328051348225205,98.57589230958722,4.797350044658283,46.56390542378763,2141.939649494231,30,4,0.0,
7,39.493498033145954,145.54513659440474,6.749867496615523,62.69629270577833,2821.333171760025,30,4,0.0,
8,27.26033950181404,117.65347355340272,0.21670347042064347,47.385992322134285,2321.91362378458,30,4,0.0,
9,20.177804860205637,97.01239119912047,20.55763503634932,50.250971930385965,2160.7917930065964,30,4,0.0,
0,32.49520052078101,103.09805545484757,3.52091213976444,48.52435116119325,2765.888016188015,40,4,0.0,
1,23.119979188695954,88.92537026417376,0.04405003286804496,38.10901086665049,2362.7586737323304,40,4,0.0,
2,19.887918695845872,70.08452433484786,7.406222582717436,41.04336479276842,2462.6018875661052,40,4,0.0,
3,18.519680768021008,71.78436677412586,0.009162348547753217,36.57727351278183,2231.2136842796917,40,4,0.0,
4,19.63821105526681,87.3111381058804,0.823082476451174,37.26339309823526,2235.8035858941157,40,4,0.0,
5,18.812526197000334,85.31060064826166,1.0281685168105454,37.627062746697355,2257.6237648018414,40,4,0.0,
6,32.211172308642,115.21628847959354,2.4789154470978456,42.781638893175256,2481.3350558041648,40,4,0.0,
7,22.48697863502038,89.18990537496515,0.0559329808984224,45.5430230895979,2595.9523161070806,40,4,0.0,
8,21.793777397286355,100.85723491271479,6.232167642887876,39.09994093585882,2228.6966333439527,40,4,0.0,
9,19.38227090458014,68.2147032815437,4.612702092707065,33.566509576975236,2114.69010334944,40,4,0.0,
0,17.6843868913233,71.95245624762198,2.133240736314493,36.38256859936532,2765.075213551764,50,4,0.0,
1,23.555603976160164,78.52893480111761,2.163658636607753,34.973639670318114,2657.9966149441766,50,4,0.0,
2,26.63375982613642,120.05800403572869,1.94820589508696,34.490930676697126,2483.347008722193,50,4,0.0,
3,15.361560026917244,69.44248425144136,7.920977966973823,35.81397251634735,2650.233966209704,50,4,0.0,
4,22.085022463271287,107.46156313784496,7.09254019673059,34.485496700439974,2517.441259132118,50,4,0.0,
5,23.574796715199785,88.93873091874507,0.06711556773961848,35.54821102552959,2630.5676158891897,50,4,0.0,
6,21.905412337546483,89.25259858367562,2.1373250272044888E-4,34.70800290459222,2603.1002178444164,50,4,0.0,
7,21.356994031303586,80.76756825169399,1.0086421916407042,33.682267807739294,2526.170085580447,50,4,0.0,
8,16.64547788797845,65.96628864892294,3.216829562531204,32.808210147471875,2493.4239712078625,50,4,0.0,
9,16.856713023569874,70.40990196083465,0.1110793312943478,29.426639471915216,2324.704518281302,50,4,0.0,
0,42.55623809031894,158.75790722322233,44.0962433553289,114.61611153660328,2063.090007658859,10,5,0.0,
1,50.61566741170166,173.69076573629047,22.299489846700506,113.50704372399531,2156.633830755911,10,5,0.0,
2,18.801665658423502,106.29447355820231,27.772452939844303,79.89912379694287,1518.0833521419145,10,5,0.0,
3,32.027067248079476,117.78217302299983,22.4804167190777,77.58530288245599,1318.950149001752,10,5,0.0,
4,36.28123592170995,138.0733799308103,6.962030166935797,104.46323378651098,2089.2646757302196,10,5,0.0,
5,26.436582852008556,136.8621796872907,38.70683515543164,94.56174321792656,1607.5496347047515,10,5,0.0,
6,42.057572666520585,176.23896594949576,59.024326954874226,126.18574037585907,2271.343326765463,10,5,0.0,
7,41.88459139878331,165.01278520631243,13.906633824605354,98.91420333994888,1681.541456779131,10,5,0.0,
8,18.60733882814843,98.94775987466302,39.35705493362397,71.69322534321387,1290.4780561778496,10,5,0.0,
9,16.09486994537798,95.63645328354457,30.30778353132424,76.05150768724803,1444.9786460577127,10,5,0.0,
0,28.112956556403706,113.29307976123316,6.011081935034375,78.34502443693857,2507.0407819820343,20,5,0.0,
1,34.55775301900484,119.0977417124817,0.32604328017896106,55.44189698046402,1995.9082912967049,20,5,0.0,
2,28.946715001398157,111.22782363449156,2.094877039748092,74.2161931673097,2523.3505676885297,20,5,0.0,
3,32.236361874170846,116.82958242773717,13.91113682764023,51.39996693691526,1747.5988758551189,20,5,0.0,
4,38.36388780057511,138.2017692509269,22.179073254683562,73.80220762835557,2140.264021222312,20,5,0.0,
5,20.41583408192264,91.41219355330783,22.867415098180278,53.00835100748724,1802.2839342545662,20,5,0.0,
6,20.023218589148208,86.35457851743098,21.588644629357756,54.551275965001636,1745.6408308800524,20,5,0.0,
7,18.0305341128887,73.27422062182849,1.9721548207126516,44.9260976581763,1527.4873203779944,20,5,0.0,
8,24.614184817424842,94.4055033757436,3.311981789200324,66.27381387281605,2120.7620439301136,20,5,0.0,
9,21.389453043062886,72.4917795433924,12.15091394897285,43.72627429777492,1442.9670518265725,20,5,0.0,
0,19.23700931758506,67.90125346509124,5.381920141262315,40.035780395794035,1801.6101178107315,30,5,0.0,
1,15.068596429421232,64.00943242449172,3.2895238653259513,41.69902401337512,1959.8541286286309,30,5,0.0,
2,21.35828610407697,82.87523421818972,1.7985994510594614,37.79873586262673,1814.339321406083,30,5,0.0,
3,23.794846299065274,85.5949639186098,0.2556524461306367,42.998146060128114,1891.918426645637,30,5,0.0,
4,32.819407200107136,133.85994615778682,8.124881228294816,57.562193371504016,2647.860895089185,30,5,0.0,
5,20.343869466294215,78.31872983374309,14.685084429540835,44.94317984217798,2112.3294525823653,30,5,0.0,
6,20.27270201012756,81.63688188111313,0.5084180966448638,46.16526935136802,2215.932928865665,30,5,0.0,
7,11.970062014787601,58.46810349388947,2.221344563776749,35.40366029239639,1663.9720337426304,30,5,0.0,
8,20.755138695378534,84.37011614242502,2.989001411770586,48.07120513155833,2163.2042309201247,30,5,0.0,
9,32.03074958482372,118.54069513975348,0.27989280776008735,55.533735360579456,2443.484355865496,30,5,0.0,
0,15.708183135538814,90.29604495562593,1.6630953192498708,41.04321065892716,2503.6358501945565,40,5,0.0,
1,18.55736273369356,72.93423101542207,3.7241064474817906,34.91649171938013,2025.1565197240477,40,5,0.0,
2,18.497312799784734,69.47588715272951,10.88076601588099,43.712317683509895,2710.1636963776136,40,5,0.0,
3,24.58934097383217,91.90742835713331,0.04908840419194895,34.96256070331611,2272.566445715547,40,5,0.0,
4,20.805667584641974,89.85301525206303,0.9008580817368532,40.0010661704601,2360.0629040571457,40,5,0.0,
5,21.529302436413587,99.80793652103065,0.007152333382442074,45.79131255346385,2793.2700657612945,40,5,0.0,
6,21.270715627458944,85.67527844854737,4.59425868902349,38.92871768864643,2335.7230613187858,40,5,0.0,
7,16.767293780625682,63.70080561615832,4.492545720500621,31.76830232559223,2064.939651163495,40,5,0.0,
8,15.246881254273596,59.798870381543544,2.9859313212318783,35.34799748609408,2085.5318516795505,40,5,0.0,
9,21.1610005283115,81.70519852586128,8.8306904939763,40.71149018717041,2483.4009014173953,40,5,0.0,
0,18.210818616718225,69.74345903457385,0.38410826256661973,33.54926404075026,2449.096274974769,50,5,0.0,
1,19.765653160399037,71.65883199523864,2.1884455662669438,32.21274902863781,2512.594424233749,50,5,0.0,
2,17.827426238351524,63.875738708750816,0.04409849825955744,32.46068436354469,2402.0906429023066,50,5,0.0,
3,20.080189293960565,63.46356259073012,0.06054342949688555,32.118222233283646,2344.630223029706,50,5,0.0,
4,18.30704811280567,66.10069665493769,1.6503524713735906,34.002786262250716,2584.2117559310545,50,5,0.0,
5,15.06461194455766,63.4102069913548,0.9078397008781963,32.12726231663817,2409.5446737478633,50,5,0.0,
6,19.810677076332478,74.79888051689686,0.19784838133765853,30.122291706499738,2349.5387531069796,50,5,0.0,
7,19.435086132260327,76.90680057216967,2.449701192616153,38.106453652759136,2896.090477609694,50,5,0.0,
8,15.180200364704795,60.24959746315412,0.033408388038724667,28.51048408756497,2280.8387270051976,50,5,0.0,
9,21.279376615941782,82.36157005028237,8.536423796828159E-5,32.062948500105186,2404.721137507889,50,5,0.0,
0,11.341559469347496,88.04220136331833,44.41560627941713,76.48744645208397,1529.7489290416795,10,6,0.0,
1,13.786369485325185,69.80637084538549,14.600280015887272,48.881862437661184,977.6372487532237,10,6,0.0,
2,24.192512088209156,116.60268106844225,29.150670267110968,84.42748104669232,1519.6946588404617,10,6,0.0,
3,15.636432506266866,76.08975879912306,19.02243969978081,63.14896600402297,1262.9793200804593,10,6,0.0,
4,41.439525131964935,148.0912108648709,19.01527562791439,97.75362966379132,1759.5653339482437,10,6,0.0,
5,41.87698235016235,161.6102095843546,35.2889196520622,100.00908618706707,2000.1817237413413,10,6,0.0,
6,23.701192521870826,127.46977970087377,56.74802270666009,93.66576456146731,1779.649526667879,10,6,0.0,
7,34.312699788371766,165.77689144490284,45.73204673093686,100.05094253586624,2101.069793253191,10,6,0.0,
8,20.99079821749768,85.23493865155206,31.513850228895183,70.67737194907279,1413.5474389814558,10,6,0.0,
9,24.22489890923903,114.17938753502658,28.54484688375674,93.63125590919142,1872.6251181838286,10,6,0.0,
0,24.55656077705613,97.81742642199134,8.614683536380193,63.51341189859443,2222.969416450805,20,6,0.0,
1,22.049172532991268,84.61351044792707,0.8383304316429657,57.80745081129854,2023.2607783954488,20,6,0.0,
2,21.582667104180313,85.27792108578264,10.51471712165613,53.08821513011367,1645.7346690335237,20,6,0.0,
3,11.291891380553192,65.00459108563983,19.166221686279027,46.675003888241655,1586.9501322002163,20,6,0.0,
4,29.049632380297883,116.40961795778594,6.55618464594284,65.58382984656852,2098.6825550901926,20,6,0.0,
5,22.959860070633685,98.91694531303585,25.166261372394885,56.04261835266733,1905.4490239906893,20,6,0.0,
6,19.037929926989904,80.07676932248212,20.019192330620537,54.789814653941285,1862.8536982340038,20,6,0.0,
7,31.72418457468727,123.06370124182472,2.6183728318172337,65.78516393444617,2302.4807377056163,20,6,0.0,
