run num,std dev,max pcr,min pcr,avg pcr,total pcr,num terminal,k,target pcr,canvas size
10,1897.1240541349252,7135.911216223173,1473.1326970505595,4502.312040528914,70585.52397562313,10,2,0.0,400
10,1292.1026850673184,5157.409998812441,1121.1787341665395,2958.8897655324427,49521.77362628065,10,3,0.0,400
10,966.711257616866,4181.813870628542,1124.6837291092147,2997.5803148647,53908.84594531448,10,4,0.0,400
10,1010.4909556970631,4091.756280635121,816.304587741943,2683.925424217387,50425.98267080211,10,5,0.0,400
10,821.753511772274,3542.1380909308455,765.9292462806974,2268.669647734015,44831.476495912546,10,6,0.0,400
10,642.1374496453549,2466.629327311879,532.9238989842094,1733.1900013456639,35288.500226478725,10,7,0.0,400
10,560.5646724171131,2579.37543578456,563.8775500506748,1764.649010304976,38744.757927617065,10,8,0.0,400
10,579.1747102088424,2438.8945391123393,544.434829132026,1702.714954790079,38666.19157412009,10,9,0.0,400
10,439.67720709276034,2154.775965968619,561.902258412881,1587.3533383583338,37633.08707364009,10,10,0.0,400
10,442.68320604072585,1999.5470232760526,439.1234028499663,1484.639637365376,36173.93050987215,10,11,0.0,400
10,381.25709013187225,1751.0023601622997,431.748576980694,1268.928570380603,32394.920521183034,10,12,0.0,400
10,405.25214444768744,1975.350501854625,412.9118025700115,1490.345748217223,39318.408913644394,10,13,0.0,400
10,333.3085515264893,1564.5536157022236,316.6733633351567,1095.6062431141777,30101.763118977193,10,14,0.0,400
10,274.66481916900744,1339.3370599726002,342.664584263543,1001.6043263510388,28779.98794907548,10,15,0.0,400
10,240.72489714867447,1197.581898445973,324.4130981384376,876.3171025124639,25546.104991163273,10,16,0.0,400
10,209.10485455279937,1197.1109483346993,347.6780739613967,904.2446115602916,27197.416953516127,10,17,0.0,400
10,194.8987010096063,967.5610247485383,262.90435249307785,747.6407079070765,23699.417988745416,10,18,0.0,400
10,201.06314324698798,1040.285891708928,282.3324892777699,811.4394537916951,26525.60770569953,10,19,0.0,400
10,180.22312064249087,912.2623436926773,206.47559944721434,695.285596596748,24071.352777050386,10,20,0.0,400
10,4506.695972614033,16303.573663468589,2225.2025628252172,8831.273062878861,126147.3200035124,10,1,0.0,500
10,3179.2295119390437,10770.793756474579,2057.8828377838645,6781.805447510432,105947.37060865192,10,2,0.0,500
10,2441.343286575427,9174.440137689347,2048.3300650751517,5579.959229672996,93486.65653962913,10,3,0.0,500
10,1528.9015086272475,6792.371643875452,1860.3730875521383,4729.813713998175,85854.46468366982,10,4,0.0,500
10,1364.1659025778645,5923.779804387328,1449.8466563033867,3782.1547519702276,71320.68643543587,10,5,0.0,500
10,1258.7420450757918,5410.944702510063,1366.2517411482595,3923.4290660428574,74807.90821235316,10,6,0.0,500
9,891.171612293963,4073.838984391723,1249.7436881519825,2909.2899668829,60830.4855495849,10,7,0.0,500
10,857.5377267029319,4163.130197931681,1148.2411576253207,3119.652257680881,66609.26801631985,10,8,0.0,500
9,747.8434655182132,3481.535111593316,830.8855302514517,2579.4121399841924,59128.05214821294,10,9,0.0,500
10,693.3911860381875,3245.9117298130705,910.9961243724965,2330.8459425272163,53901.77833254014,10,10,0.0,500
10,662.137487766793,3230.998007089462,896.3511558320386,2377.415128345155,57973.994246679045,10,11,0.0,500
10,602.6546029480216,2890.789288266408,762.7150984993459,2220.3258556074297,57443.78752811729,10,12,0.0,500
9,446.2423887327592,1983.873500045419,460.9496388457014,1522.4664153751733,41266.17561583631,10,13,0.0,500
10,522.2686921877618,2518.7097366839557,613.2820048413386,1857.309111609539,51636.14080082465,10,14,0.0,500
10,437.5024712361842,2351.1791639294706,756.1302894204679,1775.5247052169464,51179.97777681695,10,15,0.0,500
9,379.2471911061359,1844.8457292212063,479.4579894382909,1412.4879203009275,41603.53705239325,10,16,0.0,500
10,388.72651855884084,1879.2948505191848,459.8277734485737,1381.3640178985288,42304.02605609735,10,17,0.0,500
10,322.96535582461235,1734.0316921904457,508.5362077140908,1327.5977745485711,41179.20283172652,10,18,0.0,500
10,334.5352269006945,1631.6488121244283,447.39715487928027,1228.147105745805,40665.40214560962,10,19,0.0,500
10,300.0718898364375,1762.3799804986018,526.8515138906052,1361.342442135175,46332.59400146576,10,20,0.0,500
10,5129.4558614371435,18106.704894987095,2334.1759215905527,10251.48391939911,152261.60870796518,10,1,0.0,600
10,3538.7073516308665,12961.085173159925,1797.0974917100298,7565.011564308098,120143.84054508856,10,2,0.0,600
10,4135.589115284682,14750.937295367534,2289.2951572551756,9159.680696231004,154618.78788650612,10,3,0.0,600
10,3219.7487916994987,12147.828978162315,1638.2808357806873,8161.894151449744,140334.94279269548,10,4,0.0,600
10,2161.553450576338,9167.477903555064,1666.8407193842,5915.083749375766,113384.6293757769,10,5,0.0,600
10,1976.0760653950797,8354.387202496544,2054.458012820991,6018.965877513987,117125.91247754094,10,6,0.0,600
10,1437.8940262757887,6033.389316735966,1598.425727029533,4073.3520337538334,83177.75574510606,10,7,0.0,600
10,1200.718041874441,5463.814972066853,1230.6264484847263,3887.2200147504745,85389.1554096767,10,8,0.0,600
10,1215.4013636247862,5636.990111047542,1294.4725197674297,4013.2265529030565,90119.55361971188,10,9,0.0,600
10,975.0368378334297,4699.020620487128,1301.0105542455797,3367.737484130409,78563.47067420153,10,10,0.0,600
10,1034.1720726343426,4885.148585165361,1349.105414887121,3704.1172504664587,91032.54078606497,10,11,0.0,600
10,649.982723869349,3348.8346279951047,991.5575578655778,2480.6040268656316,62737.10024586576,10,12,0.0,600
10,726.69445819869,3445.426777942515,784.9275902541813,2585.2881333930627,68842.67050904289,10,13,0.0,600
10,706.9312060205973,4000.8074769287814,1163.0884945517164,3090.4176819736585,84587.11759750858,10,14,0.0,600
10,588.1460864262863,2892.9883744203626,797.3452197767172,2216.005630053169,63228.23459962398,10,15,0.0,600
10,532.0441767172485,2720.216724288458,825.7789208659445,2111.9747826439725,63597.92816215458,10,16,0.0,600
10,477.5489830602779,2386.495094388241,549.2054265499771,1766.8589423898698,54257.96433363664,10,17,0.0,600
9,484.5571412912385,2525.665942048008,613.2406643893415,1923.0198603943822,61162.15854130391,10,18,0.0,600
10,462.6983074288215,2323.6063079868554,531.6458440467586,1770.5441692980742,57500.368858962705,10,19,0.0,600
10,427.85164099418915,2206.161701796003,586.4752164798654,1667.6240392647571,56171.43967999016,10,20,0.0,600
